cleaned_comment,sentiment_score,sentiment
climate alarmist false claim alarmist claim antarctic peninsula shrinking fact peerreviewed paper american geophysical union found doubling snow accumulation western antarctic peninsula since alarmist claim glacier melting throughout world fact un report reported glacier increasing despite climate change glacier many area world increasing alarmist claim ipcc stated himalayan glacier would melt fact ipcc got unsubstantiated false statistic world wildlife federation brochure january time magazine article himalayan melting climate panel got wrong glaciergate black eye ipcc climatescience community whole alarmist claim polar bear disappearing fact director wildlife research arctic government nunavut population polar bear canada stable increasing number going extinct even appear affected present fact polar bear today alarmist claim may president obama claimed climate warming faster anybody anticipated five year ago fact nature reported period observed trend temperature significantly different zero suggests temporary hiatus global warming fact economist reported past year air temperature earth surface flat alarmist claim warmest year modern record degree fact chance warmest year record margin error average degree celsius made impossible conclude warmest year according berkeley earth surface temperature best project stated alarmist claim democrat started saying science settled fact started getting phone call scientist disagreeing made speech floor showing many scientist disagreed alarmist claim global warming causing tornado fact noaa scientist rejected global warming link tornado stating specific consensus connection global warming tornadic activity alarmist claim global warming causing hurricane increase intensity frequency fact geophysical research letter found since tropical cyclone energy decreased dramatically lowest level since global frequency tropical cyclone reached historic low alarmist claim global warming leading increased number drought fact ipcc fifth assessment report previous conclusion regarding global increasing trend drought since probably overstated alarmist claim global warming causing sea level rise rapid pace fact journal geophysical research found statistically significant acceleration sea level rise past plus year alarmist claim scientist agree global warming manmade fact wsj found consensus predicated handful survey abstractcounting exercise contradicted reliable research r,0.9231,positive
google socialist company,0.0,neutral
china country really hard work save world starving people theyre growing sheep million tree billion desert rest u,0.1706,positive
stop using massive ship import fruit vegetable side world fuel cost animal planet farting,-0.296,negative
idiot,-0.5106,negative
hot good,0.4404,positive
guess hacking ice hazard erosion,0.0,neutral
amount money rocket ship bunker land food save climate change hope learn change behavior benefit overall environment adapt much possible change happens know happening argument anymorenow learn live difficult time,0.6249,positive
survive climate crisis way alter happening far near end change weather future short life planet,-0.6249,negative
stop lying kid inconsistent heat sun cause fluctuation climatic condition little atmospheric gas house cold warm better turning heater closing curtain,-0.2023,negative
climate change,0.0,neutral
next generation serious issue nothing done,-0.0772,negative
solar energy light energy haveinvest green era late else economy doomed oilcrisis need green eraaaaaanamaste,-0.25,negative
